507980,0000000000000000002ac0fdade4f44857fa0dd5da7e451c07d2c8517154a398,BTC.com,Not Found
507979,0000000000000000005eeeae55e001324f64a9d3d00e8cf21229fffe0c96ef90,ViaBTC,Not Found
507978,000000000000000000277969aa7e8aae9481e00bb744526e6d29bf046354ce04,SlushPool,Not Found
507977,0000000000000000004bf45a2b71bcb2e89888aae6fd013928d8c8607a9c266e,AntPool,Not Found
507976,0000000000000000005004fe7e8d8ac30977df24a9a7ec98da249d80ceb453a2,AntPool,Not Found
507975,000000000000000000034da015a0b8803b467fa4f302935ea9f6fbe1ea69ce14,SlushPool,Not Found
507974,0000000000000000001d8eecfd52c20b39d5120e0fb79d2d6d325212673aeb8a,BTPOOL,Not Found
507973,00000000000000000003b1e68b637f8490615b8f1a7650caedd95c3dc68fefca,F2Pool,Not Found
507972,000000000000000000628fbae9876ce23c84925aee0cc85c4e28bf9fbc4588bb,AntPool,Not Found
507971,00000000000000000029a938088f856a700a4f4eabd3425f6a726af24c1efc9f,BTC.com,Not Found
507970,0000000000000000002b8be0e06828a032818cee976a2d0728848241b1f97db2,SlushPool,Not Found
507969,0000000000000000005d8b49d9f5a865357848e6477c11f623e77ce7f0acec19,BTC.com,Not Found
507968,000000000000000000406a11391491863dd576df5af9ec196e84e4a5e86cda5e,BTC.com,Not Found
507967,00000000000000000035a5a8d6f61cb32c8081135907a60393f4704dce2dba8c,unknown,Not Found
507966,0000000000000000002b0ea7d32cd3ed469df26e8128325959540b66c6a4e822,BTC.com,Not Found
507965,0000000000000000001d6b524786d84c22cb98857d1c87c77018ed38290d8709,BTC.com,Not Found
507964,00000000000000000054101a6f321a0562d81a02102f5a50db875c9ef4b2cc5d,AntPool,Not Found
507963,0000000000000000002d2abdb68326fcd1902f54ada038c6bd5e63d2768ac578,BTC.com,Not Found
507962,00000000000000000013fa2cf95c33796accf0234ddcf924fb80f89263b4a868,Bixin,Not Found
507961,000000000000000000063a33d5331aeae81a7d5f0e59e96492a074d65bf009fc,GBMiners,Not Found
507960,00000000000000000021ca3f1b1638ae93f92593cdd71f4508ea04b43c41d872,AntPool,Not Found
507959,0000000000000000001db1a4474b7f084fb78aea5121204fabef95729f1109da,BTC.com,Not Found
507958,00000000000000000013afc581baae751aa923987bc0c67951c998825fa6fd80,F2Pool,Not Found
507957,000000000000000000501b6f7c0bb4f99c1f3a906677d5259f7062f9e1ed7571,BTC.TOP,Not Found
507956,0000000000000000000be45f7a73b5e5a2ad719b4946e58ba564523ed800112b,F2Pool,Not Found
507955,0000000000000000005e22b41bad62066a340bfae050cd51c15a2cb8b2afa683,BTC.com,Not Found
507954,00000000000000000046f8b312e779008de1bcfebafc308a34e9e422080a29fe,SlushPool,Not Found
507953,0000000000000000003a05b160a801c98426e185d9deb7d60036bcde82942b8a,BTC.com,Not Found
507952,000000000000000000479f4a8f85cf6e558534db312311987f3158cd79ce39b5,BTCC,Not Found
507951,00000000000000000027a233562169fd86ab1cfcd101ebe747250c75a4a73829,AntPool,Not Found
507950,00000000000000000020e8b77bc120c6fcabfd8b3c0104c517cc8850b3d33791,BTC.com,Not Found
507949,000000000000000000300cbe6b0972b24fdb3f9167abf772b4b17ef0e1176da9,AntPool,Not Found
507948,000000000000000000274098cc6fa0e4145a297d029933fc270b7e74b8ee2a99,AntPool,Not Found
507947,0000000000000000001d33258c4e36aa751eeb92145b69c1945137640d36199d,ViaBTC,Not Found
507946,0000000000000000005bf82b9698f23cbf78e3c5455055d817d2c6962f9962c5,F2Pool,Not Found
507945,0000000000000000004f1575bb94995fa8f950bb7d4c5db5101d9022474e6948,GBMiners,Not Found
507944,0000000000000000003adaff11b420fc47019da210fdc21882f03f2c91250d1c,BTC.com,Not Found
507943,0000000000000000004b36f2af2418fab3f1ca8251c2d7e20ebba86406106153,58COIN,Not Found
507942,0000000000000000001fd557a3f8835a0ff6b1ae911b518428adf692218afbfd,F2Pool,Not Found
507941,0000000000000000002cb7a02f8fd39b4d412c70f077be55a89f1d083b75c95e,BTC.TOP,Not Found
507940,00000000000000000002019195a0ca78292b359bd5dc9b39db0b41e4d5afc649,GBMiners,Not Found
507939,00000000000000000002c63d8387377ea107a7d1a355a7b7ada6ee28c5815571,Bitcoin.com,Not Found
507938,000000000000000000402424c44bf2474134db368e8605b807aba3347634104a,SlushPool,Not Found
507937,00000000000000000064a9994b5d4f1b19d72ffd9bcde5d84cf1b5a973e6368c,BitFury,Not Found
507936,00000000000000000048e8bc6831f5cd498aa9a8bc85bc974dadc340b633b723,SlushPool,Not Found
507935,0000000000000000004ce460c9fa9ea7cc1a059b6bf2dcfdca0a37d2956fe3ce,ViaBTC,Not Found
507934,0000000000000000005d354d59eb2d0317d413e3ab68a2c68a37c65665f841d1,Bixin,Not Found
507933,0000000000000000002e3a4f3969a81b602d5984399664abd61047a3f7014d81,SlushPool,Not Found
507932,000000000000000000306fd7f24cf0311dd16601312151e88aec2f07dae9cfb2,BTC.com,Not Found
507931,0000000000000000005dcc70cb01043c047bf06129aa3fb029be38c8f3688d6b,F2Pool,Not Found
507930,00000000000000000023e21c83a4987cdbf75db3449c81c713e019a826c4ceab,SlushPool,Not Found
507929,0000000000000000000ccc9c3ae02bef3f020491700c6f1808ef68d21c1eea5e,AntPool,Not Found
507928,00000000000000000000dab91c9d1fdc1d4de5afe1d8c4ee24542d9ab32c25e4,BTC.com,Not Found
507927,0000000000000000004219c8b81e22c459259d5ea8f160d54da10ff798516f44,BTC.com,Not Found
507926,0000000000000000004df10be795bc36ded68dab4372761913cfb08890123784,BTC.TOP,Not Found
507925,0000000000000000004851ea0d26639284a84099dbd3b5603741de64d38ca20a,AntPool,Not Found
507924,00000000000000000019b08324508aeba34c6415f1c76c80240019d011407e9c,BTC.com,Not Found
507923,0000000000000000001ebf89675a86aa85527e02b4d5f708dc9ad66b5dc3d07b,ViaBTC,Not Found
507922,00000000000000000010ee46f0e66f792fc37532286f540b73287a4200c74584,BTC.TOP,Not Found
507921,0000000000000000001aade1f313a0bf539d6da081b439b883b4c0cc0cb12422,BTC.TOP,Not Found
507920,0000000000000000005626a8990a20bbb3de9e1efc88cf821c36d9940cda6836,AntPool,Not Found
507919,000000000000000000687256bd692a5de7e1cbfdfab237b947dad7e4aa88cc4b,SlushPool,Not Found
507918,00000000000000000050116d1c1eb1657603d628ed28422dcc936011c5a83c6b,SlushPool,Not Found
507917,00000000000000000025c4a97013d150ded9b4c859654ffa6c433a6bc7c13cb8,AntPool,Not Found
507916,00000000000000000068ae4f40302e601533e1850f91a6f2a941bde8504998bb,BTC.TOP,Not Found
507915,0000000000000000002464f88a612b57c733124753d807199068dec8eb064fb6,BTCC,Not Found
507914,0000000000000000002a7e601177fd2c789b5284e9e8dca22acc5622e7f763bd,Bitcoin.com,Not Found
507913,000000000000000000648fd2fa6ccfba1b60441f5958f81594817398ece0a1fd,ViaBTC,Not Found
507912,0000000000000000004f91c047a6c7d04d5138f827ac17e1c7c0151c7c0a3df1,AntPool,Not Found
507911,00000000000000000027a8b2ebda41082207467c39f3bdaab347de759fafa530,ViaBTC,Not Found
507910,00000000000000000044b7b18163e86bf2335f2f345595e4c4933b4a5f280bed,BTC.com,Not Found
507909,00000000000000000053d810f5a685d0343880ca8d8b9bca5215e5f61c83b4f7,SlushPool,Not Found
507908,0000000000000000002738feaaeeb80c787216e507fbc424e7e54b602bbcfc0e,AntPool,Not Found
507907,0000000000000000002352c31604bb9d8e6c7967983b6d0cd7e12c5cc94cc453,BTC.com,Not Found
507906,00000000000000000062604c54a83c2c4ba8896727b82cf3e7ed551653244896,BTC.com,Not Found
507905,0000000000000000003afd4edf38cfb1abe379119bafbfc10b65ae1e6884a89f,SlushPool,Not Found
507904,0000000000000000004a74df990de55f5948507e7f46b25cfc06bc8477b60b84,unknown,Not Found
507903,0000000000000000004aa38f57bf07375b5699073721fc2536411d4bab00285a,Bixin,Not Found
507902,000000000000000000648212bcab4951b9466cbcad492b2fbd1cda863a0c285f,BTC.TOP,Not Found
507901,00000000000000000029bdf1054a6d3fd3e96409671e4d0d0b563af3d4807e66,unknown,Not Found
507900,00000000000000000007e60141b42423bb75f0d1cf3978e48e439c0b4b4baf65,AntPool,Not Found
507899,000000000000000000427a8e3662bac1809a451b0676749349973881bb924a68,SlushPool,Not Found
507898,0000000000000000003ebd5f2bd07fac019f79922c077b9a33fb8be0ab0d06bb,BitClub,Not Found
507897,0000000000000000003eb1b35b4b87611c36bd87e4d46a8e1928dde90485c0c3,unknown,Not Found
507896,0000000000000000002096c82aff64fbf20cce952cb23c31607d6a9e79a07e5d,BTC.com,Not Found
507895,0000000000000000005204bd31d75374c15d5ba2550cd30caf286c85b1cbb4cc,AntPool,Not Found
507894,00000000000000000063fddad30bd6e5eb3e3df8806f46806551e595e3fb3ee6,BTC.TOP,Not Found
507893,000000000000000000487c74357298d2d5ff9cda49809348081bddeecec1c680,BitFury,Not Found
507892,00000000000000000031cd5cfe5eb6ebde40008988d7c4529c4ee81898c5b06c,BTC.TOP,Not Found
507891,0000000000000000002b5808b6bb51e20905758b1e838f2c4046fb33549acc4a,BTC.com,Not Found
507890,00000000000000000062b4850f1810f0511e1d5a9e794b93a45bd60b1080e373,AntPool,Not Found
507889,00000000000000000036c004264b80cfcf8dd84023d186203f2bd87b80556d6a,AntPool,Not Found
507888,00000000000000000010629691c097e5fd01501782204511060f81b8a1203e68,BTC.TOP,Not Found
507887,0000000000000000005d15fdadad8f9e785746ca164651448f597fcf58c51f81,BTC.TOP,Not Found
507886,0000000000000000000eb25292cdff7f2328b337eaa666b66e93849a8749fb5a,58COIN,Not Found
507885,0000000000000000002e4c592e524e38ba8b5b8e4569c0cb201c2a48a83fb5dc,AntPool,Not Found
507884,00000000000000000024b12cb92e1c8f025f81870736873200c471b9792baf1c,SlushPool,Not Found
507883,0000000000000000002b2ba12b5076aaa569ffc8c3e56411d0cf74007e68e6a8,BTC.com,Not Found
507882,000000000000000000635e8f8ad1815041c883f5c8942d6f3ba88d8ddb1a0d5d,BTC.com,Not Found
507881,000000000000000000363fe66f909b3f08a70bc5ad339451b6d58648bfc64d9b,CanoePool,Not Found
507880,00000000000000000021e0bd1a717633500514b9e13e10c73318fcd6f6e0d9be,ViaBTC,Not Found
507879,000000000000000000547c9308dc510e2a0a1dd246197413298ab0b90605c04d,SlushPool,Not Found
507878,0000000000000000003b57376e4d9c80e06c0f0ec6f4232a423e0bd222f38eec,SlushPool,Not Found
507877,0000000000000000003802892b83cf859e5e55cf01eeaa8f505051f9b666b6c4,ViaBTC,Not Found
507876,0000000000000000004cca6bbb0aa7e1006110aac2f541d5d4444a513bce4271,AntPool,Not Found
507875,000000000000000000301e3bbfa166518bfa3f8a53948db91491f285087fe90d,ViaBTC,Not Found
507874,00000000000000000056b9794c52a98392efff0394a7d9dc9bd7d2c83a31354f,BWPool,Not Found
507873,0000000000000000000bb268c50398343bb954425a3bf7758edad286ff7e3983,58COIN,Not Found
507872,0000000000000000003574974bcd4695228ac259768255d17218123e3e249284,ViaBTC,Not Found
507871,0000000000000000003c9a1cf3b243e9b94beb5d130f24882bee42a5d5a1c08c,BTC.com,Not Found
507870,000000000000000000343339f5f13bd42af98000229c35ee99d7386876be65b6,BitFury,Not Found
507869,00000000000000000022ed95ea917fd12b53ce66ab2d64a556396ffe894547a2,BTC.TOP,Not Found
507868,0000000000000000000b04d49a7aa0554e89dc7a178ca393ab1286298dd8463a,ViaBTC,Not Found
507867,0000000000000000002e2dd9def5a96e52b8316f571aa88ff672a8156f252d38,AntPool,Not Found
507866,00000000000000000047f1c507b640e5d85019b5588bf3fcb87dd06352a083ae,BTC.com,Not Found
507865,0000000000000000000c0432e813a64ca5cb21b06535dd441b708b28002ebbdc,AntPool,Not Found
